Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDK58,1733.6720296355413,OUT017
NCJ42,1769.3962424077508,OUT035
FDZ34,5356.839159269825,OUT027
FDA52,2581.97092213509,OUT018
NCR29,894.9517272288696,OUT013
FDT48,3396.6317327096626,OUT035
DRJ51,597.4312872258731,OUT019
NCS54,2839.128461631476,OUT046
FDV01,2505.884508874211,OUT035
DRG51,4126.777098155186,OUT027
NCG42,2114.939082028648,OUT013
FDA51,1908.6001566934988,OUT049
FDV19,438.2669946021056,OUT010
NCT18,3142.3239431243223,OUT045
NCS41,3047.9214295312686,OUT045
FDO03,3836.1565355591606,OUT046
FDL12,126.47760896971441,OUT010
FDY37,446.15907956750385,OUT010
FDI58,1552.8086391722084,OUT049
FDT28,2105.8207411545995,OUT018
NCC42,317.2142226934944,OUT010
FDO01,2006.1160543682079,OUT017
FDJ02,2558.893369502699,OUT013
FDQ04,465.5335872703331,OUT018
DRL47,2114.939082028648,OUT013
FDZ32,1773.8203745494066,OUT035
FDC35,3637.700410174838,OUT035
FDX14,1102.7408407848438,OUT045
FDZ35,1704.7070242419964,OUT013
FDL14,2476.0422216006596,OUT013
FDO04,903.2014691951138,OUT049
DRK11,2508.644078592032,OUT017
FDB44,3022.4312887750316,OUT018
FDZ50,3262.2267717034742,OUT049
FDI12,2479.147748835457,OUT027
FDU43,4020.9316616318447,OUT017
FDD58,184.42957468539515,OUT010
FDB27,3225.0819246645606,OUT017
FDB04,1169.2279980346216,OUT018
NCO17,1896.205045377976,OUT013
FDL12,939.1298787432349,OUT017
DRJ13,2679.7346603175824,OUT049
FDD57,1485.8728370014696,OUT045
FDW19,1913.4222762623979,OUT035
DRD27,1414.2780350521282,OUT018
FDH27,3793.452073459217,OUT027
NCW30,5960.141046194372,OUT027
FDR40,1097.0010291607236,OUT018
FDG05,2497.0911136237764,OUT013
NCY41,9.649604525945016,OUT019
FDI38,3107.5244997730438,OUT018
FDR20,661.4551468777039,OUT046
FDE09,1729.4335294000846,OUT017
FDN50,246.01321848170514,OUT019
DRF27,2398.367169705297,OUT045
DRF51,615.7391210097229,OUT013
NCO02,137.4633979759292,OUT019
FDB51,1751.6575982677211,OUT027
FDJ50,865.4749847206228,OUT013
FDN52,1374.8789768205818,OUT013
FDX14,1264.0139176232847,OUT013
FDT27,610.2775907330051,OUT019
FDV10,671.891966367556,OUT013
FDU33,685.444265045595,OUT046
FDU58,3096.7219314633253,OUT046
NCP42,5358.656170046047,OUT027
FDL51,5108.730403635722,OUT027
DRH15,1249.8764043950619,OUT027
FDU16,1362.0148261897727,OUT017
FDW15,2567.5934339285673,OUT017
FDQ44,1949.4563306324312,OUT045
NCI06,4812.369079518442,OUT027
DRK23,702.7573002186524,OUT019
FDC28,1734.377049132249,OUT035
NCY17,31.02032129244842,OUT019
NCV05,2068.8460648592672,OUT018
FDM34,300.5312529516063,OUT019
DRD60,5142.288865875423,OUT027
FDT38,1298.5989565415107,OUT046
FDQ57,2028.5467445493202,OUT018
FDE59,1033.3368631145372,OUT027
NCM43,2641.680602577956,OUT046
DRI51,2995.611741937045,OUT049
NCG30,2106.3608416726242,OUT017
NCK54,1985.0129957813583,OUT035
FDQ16,186.91292796353773,OUT019
FDI36,3205.499589655951,OUT013
FDX16,3810.265673383678,OUT027
FDA34,2813.799962870405,OUT046
FDJ48,3310.7096349334533,OUT018
FDU47,2145.105301619923,OUT035
FDS39,2213.8237344213603,OUT046
FDD11,4017.3851113639935,OUT046
FDM16,2032.4143804228952,OUT027
FDU56,2894.015411543093,OUT018
FDQ32,2166.806380549143,OUT017
DRK35,659.0456628604239,OUT013
FDA58,3889.2281480877546,OUT049
DRG48,423.5262036862256,OUT019
FDT59,669.4561831170039,OUT010
FDQ31,236.10251508900637,OUT019
FDS51,858.632891422441,OUT018
FDW32,2483.322813891218,OUT027
FDI15,6194.651456625177,OUT027
NCV30,1006.8207585056243,OUT017
DRG25,3239.6124568333935,OUT049
FDT02,604.3537673063308,OUT013
FDO33,2980.137191502846,OUT027
FDP38,869.4834719389887,OUT035
FDZ45,3190.6096512143185,OUT035
NCA54,4854.205482855938,OUT027
FDU33,809.6333217608739,OUT017
FDN58,4092.954312469493,OUT017
FDI05,1113.6062937510626,OUT045
FDM57,218.2874120560951,OUT019
NCS42,2462.520089369791,OUT027
FDB57,3761.8656343753278,OUT045
FDC03,3039.685599121929,OUT045
FDZ58,1987.0159855212255,OUT013
NCK29,1997.3551539890643,OUT045
NCR53,3717.0071859968843,OUT045
FDE26,3817.391393106134,OUT027
FDU52,2465.4661145266414,OUT049
FDE41,2287.6477261821065,OUT027
FDU38,2755.3959355683237,OUT018
FDA52,2971.1452146369134,OUT017
FDW46,1051.2786307205008,OUT046
DRI59,3878.381921246514,OUT035
FDT38,1395.9965021417431,OUT035
FDL33,2874.1062456275504,OUT018
FDQ01,6081.83551366919,OUT027
FDJ08,3067.867762465037,OUT046
FDQ47,676.7136437438281,OUT049
NCZ18,4052.9836666246565,OUT013
FDE29,982.9474275556857,OUT017
FDF10,3763.8002635743337,OUT027
FDC48,1412.076872823958,OUT049
FDY58,3944.179147428465,OUT013
NCX30,640.2924772280518,OUT010
FDV11,2878.8586382959797,OUT013
FDT46,776.9153836727438,OUT046
DRD01,128.79906058093496,OUT019
FDQ11,4132.047457907015,OUT013
NCM41,1563.374542256029,OUT017
NCC55,627.039123688953,OUT013
FDG45,5524.620608392741,OUT027
NCQ54,2833.539535357442,OUT049
FDM34,1951.068243634652,OUT045
FDD17,591.0619702816036,OUT019
FDN38,6151.471312160163,OUT027
FDB53,2106.1781989140227,OUT018
NCL06,3966.0303982852997,OUT035
NCV18,209.52102508918128,OUT019
FDX25,3282.7204361178015,OUT013
FDB39,886.4406006285756,OUT046
FDC33,3211.3274717621916,OUT049
NCO14,493.0226190785566,OUT018
FDA58,5962.0990848168885,OUT027
NCQ02,3309.088930508773,OUT017
NCR53,3959.673752966306,OUT017
FDN52,1366.2101048284298,OUT046
FDG26,3862.8163734201653,OUT046
FDE23,1346.1536620237484,OUT027
DRI37,909.2147571920689,OUT013
DRH37,2327.012572534994,OUT018
FDO01,1994.9587180287167,OUT035
FDK45,1792.6007667456597,OUT049
FDP23,3550.402107975802,OUT049
FDM33,3632.652242449965,OUT035
FDD36,2095.7934153282895,OUT017
FDL56,1381.0311127710215,OUT017
FDT27,676.4051685425936,OUT010
FDG52,675.813770928263,OUT017
NCL42,3925.4319700093024,OUT035
DRJ24,3099.372752373615,OUT046
FDV38,768.1170497062911,OUT046
FDT35,2588.746361252252,OUT045
FDY51,3705.5851484674517,OUT045
FDC37,1722.69913381055,OUT017
NCP43,2987.8084803407337,OUT013
FDO33,1774.3275650670994,OUT045
FDW04,1760.6405871431377,OUT018
NCC31,2454.152114316557,OUT046
FDK22,3559.7272925351203,OUT049
FDJ50,965.7190268033287,OUT017
FDV13,1448.2361092866327,OUT017
DRL60,2507.7736309195097,OUT017
FDW03,1798.7713639322399,OUT017
FDY27,2851.649826841123,OUT035
FDB39,1697.415946756845,OUT027
FDU59,2492.5436266772676,OUT045
FDZ57,2143.995834410717,OUT049
FDO21,3783.2591331206613,OUT049
FDS43,2761.01888814043,OUT018
FDU28,483.4601894682912,OUT010
FDC51,303.2590407845054,OUT010
FDW16,215.88077170527532,OUT010
FDP32,268.3336859011805,OUT010
FDB60,438.822010640526,OUT019
NCQ30,1953.0740426938748,OUT046
FDD26,3211.3274717621916,OUT049
FDI44,1276.6627190953363,OUT045
DRH23,899.4432805336264,OUT046
FDO44,1964.5846630941262,OUT046
FDG04,3135.3202191892433,OUT046
FDM32,2848.3764476009796,OUT027
FDM09,2718.653216271054,OUT013
FDZ47,1534.2806146539995,OUT013
FDM40,3383.117789415624,OUT027
FDY48,1728.8221048323571,OUT017
NCM30,606.8123553792641,OUT045
FDX36,685.9172341648602,OUT010
DRF03,625.4025874669746,OUT017
FDN51,4177.6317726871985,OUT049
FDM57,1369.1752524625704,OUT049
FDB35,1562.9462854773171,OUT049
FDY13,2152.921858739121,OUT027
FDA37,2104.3561861588373,OUT017
NCX53,2316.565662306678,OUT017
FDD59,1117.94123582005,OUT018
FDX10,11.950859598670272,OUT019
FDC03,2774.507023323705,OUT018
FDW43,3892.563372135742,OUT035
FDW10,2461.794421501181,OUT046
FDY14,6206.752473158734,OUT027
FDV43,725.6096768744095,OUT045
FDO40,2538.921346273111,OUT013
FDP46,2462.520089369791,OUT027
NCE43,463.83158681026663,OUT019
FDD05,2051.170293857394,OUT035
FDJ60,405.8420835983134,OUT010
DRE27,1363.3109971181193,OUT018
FDO11,4204.29789614289,OUT035
DRG11,2647.7806195606872,OUT027
FDK33,523.5120201199285,OUT010
DRM23,2637.4342879848086,OUT045
FDJ02,3850.140651929364,OUT027
NCZ05,1627.6209801501993,OUT045
NCL30,2119.5142114410755,OUT013
FDZ19,2485.8754120598555,OUT018
FDM45,2096.2860750133623,OUT049
FDO36,2869.3105299091194,OUT046
NCK31,735.8869168225049,OUT045
DRJ37,2390.645785788788,OUT045
FDP24,1808.3367185399711,OUT018
FDF46,1884.3101986138327,OUT013
FDX46,128.79906058093496,OUT019
NCL18,2889.662892501779,OUT045
FDJ26,3548.219732532924,OUT013
FDJ07,1830.2959305737568,OUT045
FDY15,2425.13128913429,OUT013
DRG01,1120.4628559466225,OUT045
FDF58,1023.8993188910583,OUT045
FDZ14,298.10974399807424,OUT019
FDP31,866.0561355763772,OUT049
FDH45,671.5138330979861,OUT013
FDA09,596.9692024402763,OUT010
FDW31,3097.0862480472033,OUT035
FDA57,645.6647803900655,OUT046
NCE55,2839.7301981687897,OUT035
FDC17,555.2180168185187,OUT019
FDC59,1045.1076407810453,OUT013
FDA22,2705.806912763922,OUT013
FDK52,3771.854089432152,OUT035
NCM26,2433.618543868196,OUT046
NCT53,2730.303227669028,OUT035
FDW45,2137.8888956931046,OUT018
NCI18,3829.5522107870665,OUT035
FDE38,2178.5581342482537,OUT018
FDF08,236.10251508900637,OUT019
FDY58,614.8533540135011,OUT010
FDF58,188.84887502989656,OUT019
FDX39,3725.0356409316782,OUT017
FDB44,3547.627188683324,OUT049
FDF28,2171.416420954019,OUT013
FDE39,1882.479807182128,OUT013
FDT37,3637.800330768237,OUT018
FDZ45,3300.760260114863,OUT017
FDO40,2575.576185976114,OUT035
FDM57,2312.4918354356632,OUT027
DRG36,2965.424630852237,OUT017
FDY36,142.84358902931953,OUT010
DRL60,3782.386968702484,OUT027
FDS25,175.5429122928582,OUT019
DRF49,2954.5541543035033,OUT027
FDP16,3844.8990900904314,OUT045
FDS60,2619.091553657877,OUT049
FDU15,1143.1623025158706,OUT027
FDK43,2069.0824212579223,OUT046
FDN25,859.552202146706,OUT046
FDE53,1714.58837729976,OUT049
FDB22,2447.2297160336893,OUT013
FDE39,1996.0658869038762,OUT017
FDX35,3960.0868735554473,OUT035
NCG54,2751.367228103395,OUT049
FDH27,2480.5882548463765,OUT035
NCK42,3482.0557594711277,OUT013
FDS25,1740.9593051217903,OUT049
FDI10,2453.26946726424,OUT018
FDU35,1679.9297276052744,OUT035
FDI04,3313.606563621995,OUT017
DRK23,4170.966367090265,OUT035
FDB53,306.83221671626586,OUT019
FDY02,4188.555836640235,OUT049
FDM60,754.5211865021571,OUT035
NCJ31,660.5136102368501,OUT010
DRP35,2110.2673124428734,OUT017
NCQ30,1758.313755558288,OUT018
DRL11,416.88960404434545,OUT010
FDU01,3222.1956960651232,OUT013
FDR39,2903.7151950217994,OUT035
FDO08,2590.0333747580994,OUT046
FDC02,4643.494217702991,OUT045
NCZ29,2146.7334333814165,OUT035
FDF29,332.4358579077956,OUT010
FDZ23,3291.4754020329783,OUT017
NCU53,2144.723262638252,OUT018
NCW30,3882.453011215376,OUT013
NCM26,3848.805750747097,OUT027
FDV50,3251.810626184077,OUT027
FDW15,2529.9681207532426,OUT049
FDI35,5167.871903074765,OUT027
FDO11,4278.687337606776,OUT017
FDN48,1525.2387790242176,OUT046
NCA17,2450.9276110028586,OUT049
NCN54,1248.0713702288224,OUT013
FDP22,804.077149023804,OUT013
NCB54,2112.9126655764057,OUT035
FDD08,596.8060678086987,OUT045
DRM48,-2.6054325614136316,OUT010
FDG41,2970.4087931655067,OUT027
FDE44,1373.4409316615843,OUT027
FDE26,2490.0531392246676,OUT035
NCS38,1886.8798608186576,OUT013
NCJ54,3331.245588929441,OUT018
FDI40,193.41574173544006,OUT019
FDN45,3250.2086433078803,OUT018
FDU43,3733.700784096381,OUT046
FDI04,605.6247903761697,OUT010
NCC07,1431.8480377547758,OUT018
NCC07,301.1295821272317,OUT019
NCD18,3806.036635130224,OUT045
FDU55,4325.978630026556,OUT035
FDX59,683.8664048359151,OUT035
FDR52,3262.2267717034742,OUT049
NCP17,1012.668730137622,OUT013
FDQ32,1983.1835399171762,OUT045
NCT17,3332.692418432832,OUT049
FDO10,958.3786661551849,OUT049
FDE32,597.6395979041448,OUT049
FDN44,2607.905389464392,OUT045
FDH02,1421.1566631753626,OUT035
FDK60,1611.4234044040038,OUT013
FDS24,220.49738985303327,OUT019
FDL03,623.7619838531423,OUT010
FDB46,5431.3431105403315,OUT027
FDO48,3833.7719248341305,OUT049
FDZ39,1680.1291861716024,OUT049
FDT02,1015.2461534100447,OUT027
FDC50,1533.9368505920768,OUT013
FDP39,909.8351543223922,OUT035
DRG15,740.3183884014154,OUT018
FDP10,1446.8168444047544,OUT018
FDF53,5131.598838335111,OUT027
FDN34,2652.1751250981733,OUT045
FDK02,2028.9451739066628,OUT045
FDC23,2785.405728530557,OUT045
FDJ10,220.19346791286702,OUT019
FDE53,1754.0622278960543,OUT035
FDR25,4318.265497671809,OUT035
FDW50,2586.1845826166546,OUT046
FDS09,846.6017370011639,OUT049
FDW49,592.2276570054515,OUT010
FDU51,2825.921888557007,OUT046
FDF28,1859.7957894008568,OUT018
NCY30,2611.2507588987714,OUT018
FDD44,4067.6157573270757,OUT045
FDX09,2910.59004761483,OUT017
NCF30,2135.5100874037926,OUT013
FDZ50,458.0376310919276,OUT019
FDW37,1368.8042101460749,OUT013
FDD11,4101.76951488261,OUT049
DRH39,987.1882302616362,OUT018
FDA36,3224.7194063928255,OUT049
NCG43,1463.9158054087297,OUT049
FDF02,1806.5963240664485,OUT035
FDP57,2636.8063802622405,OUT027
NCE42,3501.646521485978,OUT017
NCR38,5877.009819700159,OUT027
FDP03,315.6797467007217,OUT019
FDO51,753.2290956733331,OUT035
NCQ42,2044.8496292391635,OUT046
NCM41,1395.7495011016413,OUT046
FDH48,2363.3491850804025,OUT027
DRF60,3800.2841004843463,OUT046
FDJ27,1780.3837105135651,OUT035
FDQ14,2429.659713331042,OUT013
FDN27,1554.1073356912812,OUT017
NCQ02,3096.3946299830122,OUT046
FDJ33,2096.2860750133623,OUT049
FDP07,5457.574529326309,OUT027
DRE01,3939.4342828226354,OUT049
FDU36,1491.5562389723955,OUT045
FDL28,4034.4597602185786,OUT017
NCX53,2208.0107803669553,OUT046
FDZ39,1673.1767865209445,OUT013
NCP42,3165.9995648524364,OUT013
FDJ14,1436.0343808974142,OUT035
FDK04,911.4739295272207,OUT049
NCC19,3166.1270121961606,OUT017
FDS09,667.0641552751326,OUT018
FDZ02,1607.8344354836665,OUT046
FDD35,1825.9605497812825,OUT018
NCY42,2496.3160743359526,OUT017
FDB05,3763.125965285765,OUT045
FDF20,3225.229280174962,OUT035
NCO41,1363.9571947132476,OUT018
FDC40,2109.779100009034,OUT027
FDV58,2404.029987581225,OUT045
FDZ57,2052.649191925541,OUT045
DRM35,2860.98593331381,OUT046
DRN36,1311.2929884856,OUT018
FDQ13,1387.251530395294,OUT046
DRO35,310.40373144514746,OUT010
NCD43,1747.8041219761565,OUT035
FDA51,1716.1018355860085,OUT018
NCX17,5930.560369042986,OUT027
NCZ17,690.1936051586963,OUT049
FDR11,4093.0404744764014,OUT027
FDW34,3984.603034208021,OUT049
FDN50,1591.0412490287447,OUT017
FDS09,783.1541130281219,OUT046
FDS48,2127.3120197013877,OUT018
FDL44,2648.242699681439,OUT049
DRF48,2713.1731647649863,OUT018
FDA14,2095.733915933831,OUT018
NCD30,1491.1414412429274,OUT049
FDI16,863.3033702507333,OUT017
NCG06,3972.4773103515886,OUT035
DRZ24,2007.4622520192986,OUT035
NCS17,1450.9416592833327,OUT045
FDB37,3861.268716253979,OUT045
FDE10,2108.367271849013,OUT035
FDC57,3000.2261721835134,OUT045
FDM12,2848.0329866664265,OUT018
FDE24,2138.245542217762,OUT049
FDW22,3583.321006109975,OUT045
DRD01,1376.2230646740263,OUT027
NCZ18,6022.793375622958,OUT027
FDN49,638.0045222210632,OUT045
FDR22,1868.4929944115881,OUT035
FDV08,34.818974595178545,OUT019
FDY39,3175.5193957673578,OUT046
FDV36,2112.7801736962233,OUT049
FDO60,704.7233944958689,OUT045
FDU04,3280.313634627687,OUT027
FDR20,1511.2721844423136,OUT027
FDW19,265.66099733064203,OUT019
FDU40,2727.3837503981435,OUT049
FDK15,1474.0726658688702,OUT045
DRF15,2524.2147098113164,OUT035
FDQ25,2948.7307955232873,OUT017
FDI48,107.8748935511195,OUT019
FDS49,1320.0150523157686,OUT046
FDV22,2654.5269060850883,OUT046
NCV42,1679.0094412049248,OUT046
FDX26,3104.8148160234023,OUT046
FDI33,1186.4663392173422,OUT018
FDZ14,2080.6106059169474,OUT049
FDG10,916.737009885096,OUT013
FDM38,679.6075677498214,OUT018
FDG26,6127.1813215907805,OUT027
FDH46,1773.8203745494066,OUT035
FDN13,1347.640282787953,OUT018
FDU57,2511.582080022879,OUT035
NCI06,2862.8804669200426,OUT046
FDM38,811.1235354952122,OUT045
NCG42,271.536867473425,OUT010
FDL39,2842.6852181287964,OUT045
FDT31,470.76448081632253,OUT019
FDV59,3570.9490974713344,OUT013
FDB49,1725.530157370895,OUT035
FDD58,1819.849835661721,OUT049
DRN59,752.6766023201913,OUT046
FDX48,2542.232958394481,OUT049
FDQ11,4132.877141647692,OUT049
FDY12,898.2075021831258,OUT049
FDQ11,4039.6905859132266,OUT045
DRI11,1926.833577436597,OUT017
FDY32,4357.899884269572,OUT027
FDS51,922.8657540229198,OUT045
FDR19,386.9525126241968,OUT010
DRB13,2769.0187603193112,OUT018
FDS21,1099.4755182333838,OUT035
FDQ40,2781.091728170233,OUT045
NCE55,2866.0123347888475,OUT013
FDX43,4357.899884269572,OUT027
FDS12,2102.649169038256,OUT049
DRK01,2526.66722600448,OUT027
FDN25,913.470692131543,OUT017
FDB60,3061.7148699148083,OUT046
FDQ13,1417.4652821250609,OUT017
DRK13,3002.5702808855053,OUT045
DRF25,461.0903353266202,OUT018
NCD42,31.02032129244842,OUT019
FDW25,1391.859589728933,OUT045
NCV29,4851.217145894662,OUT027
NCK42,3622.184167804255,OUT035
DRJ13,4122.062479840987,OUT027
DRD15,4015.244139767177,OUT017
FDM27,2431.957453188793,OUT045
FDZ50,2829.685201021077,OUT018
FDC04,3797.2268765277513,OUT046
FDF50,3288.514496043309,OUT049
FDP15,4325.272007201128,OUT045
FDK46,4109.148471282692,OUT035
FDZ56,2426.087617576041,OUT018
FDY60,2384.208580157492,OUT049
FDB10,3974.298137567871,OUT035
FDR57,2375.98565630572,OUT045
FDU58,3227.335337253348,OUT049
FDH02,1415.3593997740152,OUT046
FDP48,3251.217039099816,OUT013
FDI46,4170.966367090265,OUT035
FDW56,3173.1190500396515,OUT013
NCM19,306.4482972560467,OUT010
FDS50,5600.497708104294,OUT027
FDK24,691.9811213649128,OUT013
FDO36,3007.3813448573624,OUT017
FDK45,2814.652746031782,OUT027
NCL05,635.0352454296194,OUT045
FDL32,1733.1705555443205,OUT018
FDA28,2145.8606596086706,OUT049
FDY36,1015.8573350199167,OUT018
FDP32,1745.7379571443132,OUT018
FDL50,2142.2577373848235,OUT046
DRC24,2520.2753469042664,OUT049
NCS18,1672.998678003063,OUT017
FDD16,1176.008932213496,OUT017
NCV18,1369.1583930359056,OUT013
FDX07,3089.0386625674782,OUT046
NCZ05,2641.4113026164177,OUT027
NCI31,579.0838970961368,OUT013
FDK14,1410.7770893123643,OUT049
NCR06,662.5291019599141,OUT045
NCF54,2906.6804273873977,OUT049
DRG23,405.11212175773477,OUT010
FDD53,665.1226364982209,OUT046
NCM31,3304.825815430876,OUT027
FDT16,4317.875570134211,OUT017
FDR40,1381.4231246114525,OUT035
DRG25,3272.582530187164,OUT017
FDT10,1055.664466876966,OUT035
FDY32,2603.473242160892,OUT013
FDN50,1600.9150843351867,OUT035
FDZ35,220.42956889223035,OUT019
NCP54,2042.2610357261985,OUT045
NCD07,1854.3885859665934,OUT035
FDS02,2829.403405311761,OUT018
DRN59,611.749485439704,OUT018
DRB24,2467.0699516835743,OUT013
FDP37,3367.1211509473073,OUT027
DRB01,2755.3959355683237,OUT018
FDR47,3065.480543824192,OUT046
NCM31,268.3336859011805,OUT010
NCF06,5960.141046194372,OUT027
NCV17,3336.2401730718393,OUT027
FDS10,2912.3842726762923,OUT049
FDN52,1424.588991414071,OUT035
FDZ48,1858.9532810240019,OUT013
FDJ48,4065.4726653062958,OUT049
DRB13,5087.341982840226,OUT027
FDV59,3720.453187975048,OUT017
FDL32,1854.059828820933,OUT035
FDZ12,2264.0137730591164,OUT035
NCR06,1050.6159077490772,OUT027
FDP51,2068.214791107763,OUT017
FDY22,2290.070571183789,OUT013
FDZ38,2976.1749546797205,OUT049
NCO54,980.0082768295721,OUT035
FDR23,2867.181649029531,OUT035
FDM38,972.3340436355047,OUT049
FDS25,1874.0389246487005,OUT013
FDZ22,1354.4927530479113,OUT013
FDZ20,932.1125040035828,OUT019
FDD45,185.4434877175263,OUT010
FDN03,4195.820007999402,OUT049
NCW30,3739.952707137292,OUT046
FDY24,1683.281943609494,OUT027
FDJ26,548.6141381159312,OUT019
FDM15,2507.6100376816876,OUT049
NCW54,1707.3627871793226,OUT027
FDA23,1596.705921505273,OUT045
FDA39,31.02032129244842,OUT019
FDZ12,2482.9393700296123,OUT017
NCB42,1859.018193281666,OUT046
FDL16,774.333649135774,OUT046
FDO24,441.4266569946434,OUT019
NCP42,3060.7482772778217,OUT046
FDR19,2131.5514786130343,OUT018
DRL01,3771.3526365554244,OUT045
FDV37,3100.9122630962343,OUT046
FDI41,387.67672950433416,OUT010
FDF58,1024.9449111327772,OUT049
NCF43,1762.7860599188737,OUT018
FDN02,3576.0069635157597,OUT049
NCP41,1791.2134782997928,OUT035
NCY17,1237.9361211357375,OUT027
FDL58,6415.140233875825,OUT027
NCA30,5004.608522933749,OUT027
FDE46,2098.6235140285494,OUT018
FDY38,3870.9506946817874,OUT035
NCH29,2565.566125023359,OUT027
FDO20,4012.6663202393556,OUT045
FDP44,1423.479688180458,OUT018
FDM02,2489.6927279858437,OUT027
FDJ14,2140.6945521793905,OUT027
FDH04,204.92899690236968,OUT010
DRK23,4003.321646951007,OUT046
NCW05,1637.0675190893814,OUT046
FDF12,2486.8808479787426,OUT049
FDL51,548.6141381159312,OUT019
FDN03,3623.347490970849,OUT018
DRJ37,2472.5918342490972,OUT049
FDM12,458.0376310919276,OUT019
FDA16,3755.6140897152713,OUT045
NCB07,3175.337584802358,OUT017
NCI17,248.27422156433212,OUT019
FDR51,2445.5344691782916,OUT046
FDJ55,3813.426509971112,OUT045
NCZ17,676.4365629022087,OUT013
FDU25,994.9773919089305,OUT013
NCG18,1677.3316895952871,OUT045
DRM11,4259.432727682503,OUT017
FDH16,1574.4594179066505,OUT035
FDZ04,784.4050920132337,OUT018
NCX53,2305.408325967186,OUT035
FDX38,1344.043529045872,OUT027
FDX09,2772.668674292071,OUT046
NCW05,1453.0220617476962,OUT018
NCS41,3294.3909431705933,OUT017
FDI26,2787.683870398426,OUT046
NCZ41,3304.825815430876,OUT027
NCK06,2111.2517505433025,OUT046
FDX23,2565.566125023359,OUT027
NCA42,2599.5225902550746,OUT046
FDC20,938.2848280134812,OUT049
DRC49,2023.506370284306,OUT018
FDX01,1900.2636864610113,OUT013
FDC08,3675.4220189060507,OUT045
FDC02,4914.886820784822,OUT017
FDK10,2817.225227687381,OUT045
DRC24,2513.3229472536086,OUT013
FDW16,228.71175444648088,OUT019
NCU06,3392.901970259473,OUT018
DRA59,3039.685599121929,OUT045
FDR24,259.89481695646833,OUT019
DRL35,480.12101205595025,OUT018
FDA49,1322.0665604946948,OUT013
NCC55,633.8438573987205,OUT046
DRD24,294.16193600733686,OUT019
NCE55,2891.3744530042554,OUT049
FDT33,2666.6354870404743,OUT045
NCT53,2601.229206710268,OUT013
FDS26,3903.565356074442,OUT046
FDL22,1316.733670159768,OUT018
FDP44,1707.7551402295203,OUT017
FDC52,2034.8429447387016,OUT018
FDI53,329.4260992831505,OUT010
FDZ23,3073.397758575766,OUT046
NCT18,3330.4612651944685,OUT013
FDR13,1897.554526573481,OUT046
FDB09,310.35614943876357,OUT010
FDZ60,1610.6786889017199,OUT013
FDB11,3695.9292610428674,OUT046
FDC10,1792.980550831141,OUT018
FDW56,3163.1582003535773,OUT035
FDK14,2293.5503498019825,OUT027
DRE27,2512.3113319888657,OUT027
FDA38,3971.9535438318026,OUT017
FDT11,3055.6934646130853,OUT045
FDP15,4428.298859987463,OUT035
FDV27,1459.2911316484528,OUT035
FDS36,2657.133025370994,OUT027
FDY40,1351.0314795064185,OUT027
NCF19,792.3432772421726,OUT049
FDF53,2982.4764415605478,OUT045
FDS14,3793.452073459217,OUT027
FDE56,1069.041400186932,OUT046
FDZ19,2829.4509498738194,OUT035
FDZ46,1803.460044451258,OUT013
FDR16,3423.2902066267743,OUT046
FDG29,462.3299151793944,OUT018
NCE30,3628.8398690270046,OUT017
FDZ40,828.1840948387218,OUT046
FDG58,2034.4868485090813,OUT018
DRH03,1505.015100872083,OUT013
FDZ47,1474.9557937228487,OUT045
FDV04,2230.4774255663333,OUT018
FDZ10,1841.8244969840443,OUT018
FDG46,1939.679880943729,OUT017
NCF07,1571.7435444051791,OUT045
FDY44,3238.075583682094,OUT035
FDB21,3912.834960639746,OUT013
FDS20,3205.857021626462,OUT035
FDS49,1329.2192772345932,OUT049
FDX55,5518.251291448471,OUT027
NCQ02,2829.726977864413,OUT018
FDR25,4842.697448084469,OUT013
DRG39,853.5817906744596,OUT045
FDB46,3432.576785536943,OUT046
NCC30,2655.6477668976104,OUT018
FDE58,1987.6526229228737,OUT035
FDC05,547.0570290503812,OUT019
FDY15,2502.9833655408656,OUT046
FDG14,2438.151239201891,OUT046
FDL08,3980.5443931249856,OUT049
FDQ47,646.8200527823167,OUT013
FDN12,1863.6743676840215,OUT035
FDW10,2403.5627494578976,OUT013
FDD02,1965.3278170175531,OUT035
FDX35,682.7587480238215,OUT010
FDT35,2614.954589832703,OUT046
DRN47,588.6334665469869,OUT019
FDB11,641.1903969452131,OUT010
FDN20,2619.500371964866,OUT045
FDB59,3128.3191782377794,OUT035
FDJ58,2771.9379618097046,OUT045
FDU60,2673.2698116815163,OUT046
FDS03,1070.6061461666766,OUT049
FDU40,445.19132758479543,OUT019
DRH15,783.1584935002236,OUT049
FDD04,3799.8213904034865,OUT027
FDQ01,3762.6434946950294,OUT046
FDF28,2170.9747161984615,OUT035
FDD22,327.7895466341606,OUT010
FDY19,1872.5584214139026,OUT046
FDN33,1586.326322811882,OUT035
FDV36,2147.8564832502666,OUT035
FDW01,423.07852926071956,OUT010
FDJ28,3265.933624979266,OUT049
FDB17,3027.4587590068177,OUT035
FDM40,2226.151647663576,OUT049
FDV46,2027.1810696037594,OUT045
FDQ44,1997.8500452529788,OUT049
NCD42,691.904456446311,OUT046
DRH37,2654.9061363558408,OUT046
FDR10,2293.895461687086,OUT018
NCD06,1359.8691142863927,OUT027
FDI53,2589.276971979913,OUT046
FDG16,3619.169834445002,OUT035
DRB25,1685.1564102498162,OUT046
